Prison Name,Latitude,Longitude,Size
San Mateo County Jail,37.487777,-122.231624,946
San Mateo County Jail,37.494272,-122.222319,118
San Miguel County Jail,37.946571,-107.911229,9
San Patricio County Jail,28.0395,-97.509826,190
San Saba County Jail,31.195393,-98.715078,8
Sanders County Jail,47.594814,-115.350804,12
Sandoval County Jail,35.321222,-106.567692,327
Sandusky County Jail,41.357598,-83.086511,67
Sanford Correctional Center,35.473152,-79.160702,292
Sangamon County Jail,39.799922,-89.642894,295
Sanger Powers Correctional Facility,44.539817,-88.197436,124
Sanilac County Jail,43.423084,-82.831659,94
Sanpete County Jail,39.248506,-111.644515,89
Santa Barbara County Jail,34.447341,-119.776213,1022
Santa Clara County- Main Jail North,37.351183,-121.906591,896
Santa Clara County- Main Jail South,37.350532,-121.908415,534
Santa Cruz County Medium Security Jail,36.912952,-121.80901,70
Santa Cruz Detention Facility,36.979879,-122.023408,352
Santa Fe County Government: Adult Detentions Facility,35.56011,-106.057836,276
Santa Rita Jail,37.718916,-121.88436,4324
Santa Rosa Correctional Institution and Annex,30.645601,-86.967379,2795
Santa Rosa County Jail,30.642832,-86.981578,428
Santiam Correctional Institution,44.887749,-122.968439,428
Sapulpa City Jail,35.999375,-96.107504,15
Saraland City Jail,30.805661,-88.071506,8
Sarasota County Jail,27.336028,-82.529618,837
Saratoga County,43.022221,-73.877745,142
Sarpy County Jail,41.140994,-96.04167,155
Saunders County Jail,41.209069,-96.623228,109
Sawyer County Jail,46.018032,-91.484238,64
Sayre Communtiy Work center,35.302873,-99.639341,62
Schenectady County Jail,42.810278,-73.94014,292
Schoharie County Jail,42.671852,-74.309527,42
Schoolcraft County Jail,45.957181,-86.243634,24
Schuyler County Jail,40.120253,-90.564069,10
Schuyler County Jail,42.377053,-76.870428,19
Schwert House,43.131014,-89.356834,15
SCI Cresson,40.447211,-78.560505,1469
SCI Fayette,40.000474,-79.987943,1930
SCI Mercer,41.201581,-80.224402,1540
SCI- Camp Hill,40.21664,-76.925385,3441
SCI-Albion,41.87646,-80.361237,2197
SCI-Cambridge Springs,41.797832,-80.056149,994
SCI-Chester,39.849397,-75.35358,1185
SCI-Coal Township,40.80681,-76.559431,1758
SCI-Dallas,41.271439,-76.013362,2086
SCI-Graterford,40.233386,-75.431662,3392
SCI-Greene,39.902084,-80.133501,1819
SCI-Greensburg,40.267023,-79.564249,978
SCI-Houtzdale,40.812186,-78.35671,2237
SCI-Huntingdon,40.490856,-78.028427,1984
SCI-Laurel Highlands,40.007203,-79.042998,1364
SCI-Mahoney,40.799609,-76.168241,2218
SCI-Muncy,41.20543,-76.832724,1456
SCI-Pittsburg,40.469136,-80.040265,1797
SCI-Retreat,41.188438,-76.080144,1120
SCI-Rockview,40.851202,-77.783307,1997
SCI-Smithfield,40.497891,-78.03866,1185
SCI-Somerset,39.967532,-79.039925,2226
SCI-Waymart,41.562241,-75.419015,1500
Scioto County Jail,38.744462,-82.991782,158
Scotland Correctional Institution,34.812168,-79.369072,955
Scotland County Jail,34.775308,-79.459986,130
Scotland County Jail,40.458321,-92.169927,2
Scott County Detention Center,38.210935,-84.558408,72
Scott County Jail,32.35609,-89.483324,62
Scott County Jail,36.401682,-84.534533,104
Scott County Jail,37.094835,-89.565181,100
Scott County Jail,38.482748,-100.913585,19
Scott County Jail,38.684448,-85.768399,91
Scott County Jail,44.795949,-93.526822,88
Scotts Bluff County Jail,41.836349,-103.654091,114
Scottsboro City Jail,34.662273,-86.0359,20
Scranton CCC,41.407504,-75.661413,20
Screven County Jail,32.740342,-81.67378,142
Scurry County Jail,32.715084,-100.911812,40
Searcy County Jail,35.910914,-92.652128,11
Seaside Center- Cornell Corrections,64.497346,-165.407619,32
Sebastian County Adult Detention Center,35.382734,-94.425639,417
Sedgwick County Jail,37.694129,-97.339392,1071
Seminole City Jail,35.224951,-96.667528,4
Seminole County Correctional Facility,28.748879,-81.297642,757
Seminole County Jail,31.041916,-84.884905,28
Seminole County Jail,35.1582,-96.491089,74
Seneca County Law Enforcement Center,42.723415,-76.831621,84
Seneca County Sheriff's Office,41.073297,-83.162878,209
Sequatchie County Jail,35.372587,-85.392817,79
Sequoyah County Jail,35.458083,-94.788976,111
Sevier County Jail,34.056092,-94.333015,25
Sevier County Jail,35.868285,-83.566791,368
Sevier County Jail,38.774087,-112.070205,99
Seward County Jail,37.04223,-100.92093,128
Seward County Jail,40.906449,-97.101993,18
Shafter Community Correctional Facility,35.494334,-119.259457,517
Shannon County Jail,37.148786,-91.359722,6
Sharon CCC,41.23441,-80.515599,56
Sharp County Detention Center,36.230832,-91.601081,25
Shasta County Jail,40.58212,-122.396206,219
Shawangunk,41.634875,-74.164175,539
Shawano County Jail,44.78613,-88.611363,196
Shawnee Correctional Center,37.399725,-88.775535,542
Shawnee Correctional Center,37.40464,-88.769852,961
Shawnee Detention Center,39.04556,-95.667639,49
Sheboygan County Detention Center,43.721229,-87.744983,225
Sheboygan Police Department,43.750735,-87.708737,56
Shelby County Correctional Center,35.156205,-89.857197,2818
Shelby County Detention Center,38.219301,-85.221374,323
Shelby County Jail,33.184785,-86.625931,843
Shelby County Jail,39.407279,-88.791456,8
Shelby County Jail,39.520455,-85.778629,214
Shelby County Jail,39.806403,-92.041126,7
Shelby County Jail,40.271589,-84.14881,104
Shelby County Justice Center,35.148442,-90.046469,2466
Shenandoah County Jail,38.881463,-78.506641,91
Sherburne County Jail,45.302726,-93.620058,486
Sheridan Correctional Center,41.515033,-88.68906,1340
Sheridan County Jail,42.717469,-102.460407,8
Sheridan County Jail,44.815524,-106.955886,96
Sheridan County Jail,48.780698,-104.557749,1
Sheridan Detention Center,34.304778,-92.391037,63
Sherman County Jail,36.338231,-102.070188,3
Sherriff's Office Adult Detention Center,38.454269,-90.982454,96
Sheryl L. Kraner Youth and Family,40.059463,-82.40977,16
Shiawassee County Jail,42.981396,-84.115868,131
Shisa East,30.307956,-81.69636,15
Shoshone County Jail,47.471786,-115.930754,60
Shutter Creek Correctional Institution,43.518864,-124.148718,220
Sibley County Jail,44.556107,-94.220633,9
Sierra Conservation Center,37.893385,-120.538232,3590
Sierra County Jail,33.133652,-107.249857,51
Silverdale Penal Farm- CCA,35.052867,-85.134191,878
Simpson County Community Work Center,31.865356,-89.724854,99
Simpson County Jail,36.722814,-86.579674,198
Sing Sing Correctional Facility,41.151275,-73.867526,1717
Siskiyou County Jail,41.609371,-122.838579,129
Sitka City Jail,57.052141,-135.332978,3
Skagit County Jail,48.41814,-122.335657,194
Skamania County Jail,45.694645,-121.882856,25
Skyline Correctional Facility,38.427534,-105.159759,249
Smith County Jail,32.350205,-95.299005,260
Smith County Jail,32.386481,-95.328889,418
Smith County Jail,36.251168,-85.953842,39
Smith County Jail,39.776101,-98.781902,1
Smith Transitional Center,32.167011,-81.904874,353
Smyrna City Jail,33.88792,-84.517711,47
Snake River Correctional Facility,44.06986,-117.063689,2927
Snohomish County Jail,47.97729,-122.203659,1170
Sober Living,34.712651,-92.371336,36
Socorro County jail,34.055469,-106.893456,21
Solano County Justice Center Detention,38.24806,-122.03982,716
Solano County Sentenced Detention Facility,38.27899,-121.995406,123
Somerset County Detention Center,38.154139,-75.695839,84
Somerset County Jail and Annex,40.568088,-74.608779,273
Sonoma County Main Adult Detention Facility,38.466775,-122.726308,680
South Bay Correctional Facility,26.656909,-80.718536,1865
South Bay Detention Facility,32.633196,-117.077856,418
South Bend Work Release Center,41.649252,-86.250498,102
South Central Correctional Facility,37.505246,-91.873795,1599
South Central Correctional Facility and Wayne County Boot Camp,35.36577,-87.992334,1899
South County Jail (Polk County Sheriff),27.721176,-81.59202,1356
South Dakota State Penitentiary,43.568726,-96.726146,1482
South Dakota Women's Prison,44.365978,-100.307906,529
South Florida Reception Center and Metrowest Detention Center,25.811395,-80.41648,3235
South Fork Forest Camp,45.581975,-123.465386,197
South Idaho Correctional Institution Community Work Center,43.479832,-116.252558,100
South Lake Tahoe Jail,38.936296,-119.973095,107
South Louisiana Correctional Center,30.487099,-92.583633,282
South Louisiana Correctional Center,30.499043,-92.575665,193
South Mississippi Correctional Institution,31.177123,-88.599723,2946
South Side Regional Jail,36.737023,-77.517005,223
Southampton County Jail,36.714361,-77.067896,81
Southampton County Jail,36.715359,-77.26204,100
Southampton Pre-Rlease/Southampton Work Center,36.724846,-77.254405,134
Southeast Arkansas Community Correctional Center,34.21889,-92.085262,328
Southeast Correctional Center,36.895058,-89.350127,1607
Southeast Correctional Institution,39.64387,-82.612893,1540
Southeast State Correctional Facility,43.501871,-72.424172,98
Southeastern Ohio Regional Jail,39.456471,-82.247398,278
Southeastern Tennessee State Regional Correctional Facility,35.729784,-85.251596,89
Southeastern Tennessee State Regional Correctional Facility,35.737737,-85.23922,842
Southern Correctional Institute,35.378721,-79.877206,531
Southern Illinois Adult Transitional Center,37.719798,-89.223973,62
Southern Maryland Pre-Release Unit,38.506481,-76.812692,174
Southern New Mexico Correctional Facility,32.223096,-106.987431,699
Southern Ohio Correctional Facility (Lucasville),38.874033,-82.990125,1411
Southern Regional Jail,37.76185,-81.101861,473
Southern State,39.233608,-74.953188,2159
Southern State Correctional Facility,43.281505,-72.43555,369
Southern Ute Tribe Detention,37.129985,-107.632808,30
Southport,42.05033,-76.802846,878
Southwest Detention Center,33.575886,-117.12567,1048
Southwest Virginia Regional Jail Authority- Duffield,36.746469,-82.820663,450
Southwest Virginia Regional Jail- Abington,36.731363,-81.912384,617
Southwestern Illinois Correctional Center,38.617467,-90.086769,701
Southwestern Regional Jail,37.808063,-82.093702,258
Southwoods,39.410585,-75.214012,3723
Souza-Baranowski Correctional Center,42.523512,-71.646552,1259
Spalding County Correctional Institution,33.235411,-84.293056,378
Spalding County Jail,33.242102,-84.291538,380
Spartanburg County Detention Facility,34.973524,-81.962698,683
spectrum programs inc.,25.82911,-80.198377,51
Spencer County Jail,37.884126,-87.046536,60
Spencer Halfway House,40.060899,-82.410158,13
Spokane County Jail,47.666031,-117.428919,463
Spring Creek Correctional Center,60.101413,-149.317704,549
Springfield Work Camp,39.811924,-89.642619,15
St Johns County Jail,29.941462,-81.339057,467
St Lucie County Main Jail,27.453411,-80.410091,1450
St. Anthony Work Camp,43.967977,-111.693552,239
St. Bernard Parish Prison,29.935967,-89.96851,228
St. Charles Correctional Center,29.992054,-90.503154,504
St. Charles County Jail,38.783968,-90.481953,358
St. Clair Correctional Facility,33.752715,-86.375762,1423
St. Clair County,33.587163,-86.286988,126
St. Clair County Jail,33.836178,-86.254335,85
St. Clair County Jail,38.048621,-93.701774,90
St. Clair County Jail,38.52084,-89.989109,386
St. Croix Correctional Center,45.131172,-92.57219,118
St. Croix County Jail,44.980369,-92.725769,102
St. Francis County Jail,35.008061,-90.782934,91
St. Francois County Jail,37.761629,-90.43867,220
St. Helena Parish Jail,30.831075,-90.664899,47
St. James Parish Detention Center,29.994208,-90.817451,92
St. John Parish Correctional Center,30.072429,-90.510122,206
St. John Parish Prison,30.071815,-90.500177,20
St. Joseph County,41.666759,-86.256517,592
St. Joseph County Jail,41.916361,-85.515454,138
St. Landry Parish Jail,30.533827,-92.084518,179
St. Lawrence County Jail,44.588159,-75.182535,127
St. Louis and Mid-Michigan Correctional Facilities,43.414165,-84.592199,2412
St. Louis City Justice Center,38.624268,-90.197317,572
St. Louis Community Release Center,38.643607,-90.184956,465
St. Louis County - Dept Of Justice Services,38.648236,-90.337848,1218
St. Louis County Jail,46.824685,-92.16802,164
St. Martin Parish Correctional Center #2,30.274768,-91.916109,277
St. Martin Parish Correctional Center I,30.119461,-91.830012,171
St. Mary Parish Law Enforcement Center,29.748645,-91.441167,294
St. Mary's Correctional Center,39.431525,-81.168525,558
St. Mary's County Detention Center,38.303441,-76.628672,251
St. Petersburg WRC (male),27.762226,-82.689564,147
St. Tammany Parish Work Release Facility,30.3292,-89.77102,118
Stafford Creek Correctional Center,46.89853,-123.949109,1967
Stafford Detention Center,38.372418,-77.420641,81
Stanislaus County Honor Farm,37.552317,-121.111836,165
Stanislaus County Men's Jail,37.640136,-120.997121,369
Stanislaus County Public Safety Center,37.5879,-120.988904,548
Stanley Correctional Institution,44.948263,-90.951928,1500
Stanly County Jail,35.34934,-80.197262,85
Stanton County Law Enforcement Center,37.571886,-101.750073,25
Star Community Justice Center,38.630646,-82.844451,126
Stark County Jail,40.838426,-81.311903,546
Stark County Sheriff's Office,41.093434,-89.865828,2
Starr County Jail,26.382778,-98.819245,607
START Program,46.182193,-112.790968,91
State Police Inmate Barracks,30.605896,-91.244724,184
State Prison for Women,43.011351,-71.537303,124
Stateville Correctional Center,41.574394,-88.089993,3160
Ste. Genevieve County Jail,37.967225,-90.05524,69
Stearns County Jail,45.561006,-94.16272,149
Steele County Jail,44.076123,-93.260909,101
Stephens County Jai,34.500617,-97.962191,142
Stephens County Jail,32.755844,-98.904464,17
Stephenson County Jail,42.287358,-89.594651,108
Sterling Correctional Facility,40.615093,-103.167281,3224
Steuben County Jail,41.633584,-84.997524,114
Steuben County Jail,42.364476,-77.274297,172
Stevens County Jail,37.177837,-101.346868,13
Stevens County Jail,48.542835,-117.903568,37
Stevenson Correctional Institution,34.071799,-81.112059,244
Stewart County Jail,36.489195,-87.840959,27
Stewart Detention Center,32.044542,-84.787017,1596
Stiles Unit,29.997393,-94.045519,3226
Stoddard County Jail,36.884874,-89.92857,57
Stokes County Jail,36.414844,-80.214131,79
Stone County Detention Facility,35.868618,-92.130014,24
Stone County Jail,30.841747,-89.124106,406
Storey County Jail,39.297348,-119.651665,5
Strongsville City Jail,41.318448,-81.828761,4
Struthers City Jail,41.055378,-80.591905,4
Sturtevant Transitional Facility,42.717569,-87.899899,252
Stutsman County Correctional Center,46.903701,-98.706054,74
Sublette County Jail,42.866101,-109.860575,18
Substance Abuse Treatment Facility and State Prison at Corcoran,36.052975,-119.545524,6820
Suffolk County House of Correction - South Bay,42.33308,-71.066233,1512
Suffolk County Jail,40.907182,-72.679045,1030
Suffolk County Jail - Minimum and DWI,40.810134,-72.927857,618
Suffolk County Jail - Nashua Street,42.366981,-71.06572,727
Sugar Pine Conservation Camp,40.73942,-122.155063,115
Sullivan,41.735485,-74.597151,502
Sullivan County Jail,36.546711,-82.313159,575
Sullivan County Jail,41.65642,-74.682176,147
Sumiton City Jail,33.749139,-87.046978,2
Summit County Jail,39.493104,-106.047676,49
Summit County Jail and Glenwood Annex,41.060559,-81.521156,621
